"date","city_num","pm25"
"20160901.tif",1,10.4492492675781
"20160902.tif",1,12.5862836837769
"20160903.tif",1,17.0164775848389
"20160904.tif",1,14.8269824981689
"20160905.tif",1,11.3283796310425
"20160906.tif",1,11.5237789154053
"20160907.tif",1,12.6224279403687
"20160908.tif",1,14.8215436935425
"20160909.tif",1,11.5985841751099
"20160910.tif",1,9.31730079650879
"20160911.tif",1,7.83093118667603
"20160912.tif",1,8.18322944641113
"20160913.tif",1,12.0561075210571
"20160914.tif",1,11.6830053329468
"20160915.tif",1,11.8898601531982
"20160916.tif",1,9.80208969116211
"20160917.tif",1,8.60552787780762
"20160918.tif",1,8.86682033538818
"20160919.tif",1,11.4051761627197
"20160920.tif",1,16.815673828125
"20160921.tif",1,15.4543495178223
"20160922.tif",1,13.325364112854
"20160923.tif",1,16.4899482727051
"20160924.tif",1,12.5434589385986
"20160925.tif",1,9.64327144622803
"20160926.tif",1,7.90883350372314
"20160927.tif",1,13.5435075759888
"20160928.tif",1,13.3526048660278
"20160929.tif",1,11.7416505813599
"20160930.tif",1,11.008129119873
