"date","city_num","pm25"
"20041101.tif",1,NA
"20041101.tif",2,8.1113862991333
"20041101.tif",3,8.1113862991333
"20041101.tif",4,8.1113862991333
"20041101.tif",5,7.81043124198914
"20041101.tif",6,7.81043124198914
"20041101.tif",7,7.50947618484497
"20041101.tif",8,7.50947618484497
"20041101.tif",9,7.50947618484497
"20041101.tif",10,7.50947618484497
"20041101.tif",11,7.75621020793915
"20041101.tif",12,7.75621020793915
"20041101.tif",13,7.44594550132751
"20041101.tif",14,7.44594550132751
"20041101.tif",15,6.58960056304932
"20041101.tif",16,6.4023609161377
"20041101.tif",17,6.4023609161377
"20041101.tif",18,6.34945201873779
"20041101.tif",19,6.50942039489746
"20041101.tif",20,6.50942039489746
"20041101.tif",21,6.42296934127808
"20041101.tif",22,6.42296934127808
"20041101.tif",23,6.4023609161377
"20041101.tif",24,6.16340637207031
"20041101.tif",25,5.44485211372375
"20041101.tif",26,5.13651895523071
"20041102.tif",1,NA
"20041102.tif",2,5.69103240966797
"20041102.tif",3,5.69103240966797
"20041102.tif",4,5.69103240966797
"20041102.tif",5,5.76468110084534
"20041102.tif",6,5.76468110084534
"20041102.tif",7,5.83832979202271
"20041102.tif",8,5.83832979202271
"20041102.tif",9,5.83832979202271
"20041102.tif",10,5.83832979202271
"20041102.tif",11,5.49885261058807
"20041102.tif",12,5.49885261058807
"20041102.tif",13,4.75943613052368
"20041102.tif",14,4.75943613052368
"20041102.tif",15,4.40014600753784
"20041102.tif",16,4.30845737457275
"20041102.tif",17,4.30845737457275
"20041102.tif",18,4.2757248878479
"20041102.tif",19,4.25883603096008
"20041102.tif",20,4.25883603096008
"20041102.tif",21,4.30998468399048
"20041102.tif",22,4.30998468399048
"20041102.tif",23,4.30845737457275
"20041102.tif",24,4.00173473358154
"20041102.tif",25,3.56035685539246
"20041102.tif",26,3.35843276977539
"20041103.tif",1,NA
"20041103.tif",2,7.02677965164185
"20041103.tif",3,7.02677965164185
"20041103.tif",4,7.02677965164185
"20041103.tif",5,6.93034315109253
"20041103.tif",6,6.93034315109253
"20041103.tif",7,6.83390665054321
"20041103.tif",8,6.83390665054321
"20041103.tif",9,6.83390665054321
